commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply,text_clean,primary_emotion,vader_compound
UgxMZP4qQLktvb3Njvl4AaABAg,_pO7BRNdJdc,,,,@winterwyvern6462,UCnU2U1JB6SyGXL-A4HqVf2Q,I love the design of your instrument ❤,2025-09-16T11:46:46Z,2025-09-16T11:46:46Z,0,0,,False,I love the design of your instrument ❤,joy,0.8555
UgwDEUsczUtgnY8VEGR4AaABAg,_pO7BRNdJdc,,,,@Dan-kr9bm,UCYxFSzRSq9Hn6WM74pBClfw,o7,2025-09-16T11:41:16Z,2025-09-16T11:41:16Z,0,0,,False,o7,neutral,0.0
UgwyAYAjOxN7kwpcSdV4AaABAg,_pO7BRNdJdc,,,,@埊,UC8HGFAhi1OLRaGSk9lpsAZQ,金通寶 +万千,2025-09-16T10:08:50Z,2025-09-16T10:08:50Z,0,0,,False,金通寶 +万千,neutral,0.0
UgyRUi6J-yt0vJ7O-214AaABAg,_pO7BRNdJdc,,,,@琴断,UCwjcEUZuVBhgL0Ky0LF5X6Q,很好的白人中国音乐爱来自融水,2025-09-16T09:54:10Z,2025-09-16T09:54:10Z,0,0,,False,很好的白人中国音乐爱来自融水,neutral,0.0
UgwxyHFmc26PQxfD-mt4AaABAg,_pO7BRNdJdc,,,,@RedStarReggae,UC8UkRkBGE52IwCapZkkmIBg,America in two years time after the war,2025-09-16T09:47:40Z,2025-09-16T09:47:40Z,0,1,,False,America in two years time after the war,anticipation,-0.5994
Ugx2EAWGfqcKEc16_Sl4AaABAg,_pO7BRNdJdc,,,,@toweringpillarofhats308,UCi190E_v1fDWOVKN6AHYaPw,great opener to the chinese century!,2025-09-16T09:00:56Z,2025-09-16T09:00:56Z,0,0,,False,great opener to the chinese century!,joy,0.6588
UgyOO96KUOfFrET-zB94AaABAg,_pO7BRNdJdc,,,,@morticuskhan381,UCHggaNsQ6ZbEalC6SXa_hUg,lovely!,2025-09-16T08:53:45Z,2025-09-16T08:53:45Z,0,0,,False,lovely!,anticipation,0.6239
UgwBLk0JSMd8BfjsWnl4AaABAg,_pO7BRNdJdc,,,,@unconscious7219,UCUFeSoctplYpMj8a1kWbZeA,Celebrate the fall of Gweilo&#39;s civilization with this one,2025-09-16T08:48:14Z,2025-09-16T08:48:14Z,0,0,,False,Celebrate the fall of Gweilo&#39;s civilization with this one,sadness,0.5719
UgzZj8EFZsl7JFVDLrZ4AaABAg,_pO7BRNdJdc,,,,@cpux64,UC3TOZEa_MfeKqIIhKlbpTow,"This is beautiful, thank you Mr. Peck",2025-09-16T07:09:18Z,2025-09-16T07:09:18Z,0,0,,False,"This is beautiful, thank you Mr. Peck",joy,0.7506
UgxwY6RD36ftLf8-CqB4AaABAg,_pO7BRNdJdc,,,,@aakudr2474,UCKsBWoM8LoObHfZVgspcoyQ,Thank You for blessing my day China Old Man <br>🙏🌹💓,2025-09-16T06:21:12Z,2025-09-16T06:21:44Z,0,0,,False,Thank You for blessing my day China Old Man <br>🙏🌹💓,anticipation,0.9403
UgxSgCcTjOQF2jcc8KV4AaABAg,_pO7BRNdJdc,,,,@disconnected7737,UCY58bEfUM60SAsrlLzCIJyA,This is just great,2025-09-16T06:13:45Z,2025-09-16T06:13:45Z,0,0,,False,This is just great,joy,0.6249
UgwCGaUcolBmBJ4FZhB4AaABAg,_pO7BRNdJdc,,,,@ilovetransformers42,UChf7SdYPN6IgQ_SMbIcY5Vw,Music to annihilate the neighboring warlord in combat to.<br>Very cool.,2025-09-16T06:13:23Z,2025-09-16T06:13:23Z,0,0,,False,Music to annihilate the neighboring warlord in combat to.<br>Very cool.,anger,-0.0258
Ugw0Dop1LDrHRtJW3et4AaABAg,_pO7BRNdJdc,,,,@AndrewGFRamsey,UC-TopWa6sMc7Pu2TmFh981g,beautiful,2025-09-16T05:56:09Z,2025-09-16T05:56:09Z,0,1,,False,beautiful,joy,0.5994
UgzIb-00Hca0aEIaKkJ4AaABAg,_pO7BRNdJdc,,,,@pablolimo8481,UCzj01s05Oz_YXn3FPb7WBHA,how come u look like the former pope,2025-09-16T05:44:48Z,2025-09-16T05:44:48Z,0,1,,False,how come u look like the former pope,anger,0.3612
Ugw7mVi9KX79xlM_xKJ4AaABAg,_pO7BRNdJdc,,,,@fourquartets7900,UCg_0y5uC-GAOFvTJcRozICA,That&#39;s lovely John!  What a gorgeous looking and sounding instrument!  Thank you and best wishes!,2025-09-16T05:31:06Z,2025-09-16T05:31:06Z,2,1,,False,That&#39;s lovely John! What a gorgeous looking and sounding instrument! Thank you and best wishes!,joy,0.9515
Ugyh-vjU1j4w9usKIxp4AaABAg,_pO7BRNdJdc,,,,@JerryAss,UCr2-Fr3ogJys1Q9i7GJnG0w,Ultimate video recommendations,2025-09-16T04:53:06Z,2025-09-16T04:53:19Z,0,0,,False,Ultimate video recommendations,neutral,0.0
UgyKSC1K4-b_fejypZZ4AaABAg,_pO7BRNdJdc,,,,@clanksshekels,UCwcxeXIG-dJ_SAmCPF6mLLw,DANG SHIU PO MANG CHANG SHING PO MANG CHI SHIUR TANG TO GAI LUNG SHO MA,2025-09-15T23:58:29Z,2025-09-15T23:58:29Z,0,1,,False,DANG SHIU PO MANG CHANG SHING PO MANG CHI SHIUR TANG TO GAI LUNG SHO MA,neutral,-0.802
UgyX-Mb9C0YTWw6jtEx4AaABAg,_pO7BRNdJdc,,,,@masterjunky863,UCXvLEt5KYlFQAAcy-cdH_jQ,So cool! Greetings from Milan.,2025-09-15T22:41:19Z,2025-09-15T22:41:19Z,0,1,,False,So cool! Greetings from Milan.,anger,0.7152
UgzYlg4bsijZV8hq8Td4AaABAg,_pO7BRNdJdc,,,,@HaturnAhheadns,UC7q5EEwYYkUAXxStR32YwWA,Amazing. Thank you!,2025-09-15T22:36:07Z,2025-09-15T22:36:07Z,0,1,,False,Amazing. Thank you!,joy,0.7644
Ugy0rtIFKeA-D5pkLeF4AaABAg,_pO7BRNdJdc,,,,@B_Happy_thx,UCs-sFsv0rfUDZzcNX7nW0Lw,Absolutely wonderful piece! Very calming.,2025-09-15T21:57:42Z,2025-09-15T21:57:42Z,0,1,,False,Absolutely wonderful piece! Very calming.,joy,0.8062
UgxO2oQHAB_HL96t44t4AaABAg,_pO7BRNdJdc,,,,@limer.6355,UCotKVPH0E5pYTsdh97GApNg,i find it very whimsical how happy  he is after his session,2025-09-15T20:37:44Z,2025-09-15T20:37:44Z,61,1,,False,i find it very whimsical how happy he is after his session,joy,0.6764
Ugwt-fTaOYGZUdbWYlZ4AaABAg,_pO7BRNdJdc,,,,@BBeanz-zy8ji,UCp5yTsCCWpVaBwkZNiKbg6Q,Me in 40 years after the fall of the West.,2025-09-15T20:29:52Z,2025-09-15T20:29:52Z,0,0,,False,Me in 40 years after the fall of the West.,sadness,0.0
UgxrCAhRvlQOALn0Jnd4AaABAg,_pO7BRNdJdc,,,,@affoe1618,UCk4AZ_uWSrO2AiQDD9bjCSQ,beautifully played thank you,2025-09-15T20:24:40Z,2025-09-15T20:24:40Z,0,0,,False,beautifully played thank you,neutral,0.8225
UgwYa-XI7E-HzichNOt4AaABAg,_pO7BRNdJdc,,,,@C3lticlord,UCXKS3fMeOVaUfZPfwY7g-vQ,sickening music,2025-09-15T20:17:27Z,2025-09-15T20:17:27Z,0,0,,False,sickening music,sadness,-0.5267
Ugz_Frq6xZub1S2olmN4AaABAg,_pO7BRNdJdc,,,,@Stephamoeba,UCLnVnGVEK1crF2-EAisGeOA,"Wow! The instrument looks so ornate, thanks for showing it off at the end!",2025-09-15T19:47:41Z,2025-09-15T19:47:41Z,3,1,,False,"Wow! The instrument looks so ornate, thanks for showing it off at the end!",anger,0.8207
Ugz0SvzgQYNNcunWphN4AaABAg,_pO7BRNdJdc,,,,@ArieeirA,UCNsoXsn8us_dJ9tM12nELcg,This is so tuff,2025-09-15T19:30:04Z,2025-09-15T19:30:04Z,0,0,,False,This is so tuff,neutral,0.0
UgxWFtXHohGDbwNyqgd4AaABAg,_pO7BRNdJdc,,,,@No-sv7qo,UCw2vLenPJANH9CfXCjDNUbA,This guy rocks,2025-09-15T19:18:27Z,2025-09-15T19:18:27Z,0,0,,False,This guy rocks,neutral,0.0
UgyLYHNRwCqWupnZlIt4AaABAg,_pO7BRNdJdc,,,,@Ollie-b2q,UC52uBf91Y0GWNu-ywkMrotA,"absolutely beautiful, thank you for sharing with us",2025-09-15T19:13:46Z,2025-09-15T19:13:46Z,0,1,,False,"absolutely beautiful, thank you for sharing with us",joy,0.868
UgybpqWikD5po3zSqaR4AaABAg,_pO7BRNdJdc,,,,@BlitzWhat,UCT4x4iLiIRMlQJyffFZA5sw,DEAL OFFER<br>I receive: Enjoyable music<br>You receive: THE MANDATE OF HEAVEN,2025-09-15T19:09:15Z,2025-09-15T19:09:15Z,3,0,,False,DEAL OFFER<br>I receive: Enjoyable music<br>You receive: THE MANDATE OF HEAVEN,joy,0.7865
Ugw4gOde2RNRtMnHhjB4AaABAg,_pO7BRNdJdc,,,,@mooncake1223,UC3lzCKrIlmFdLnjoGQhoxag,YOURE SO FUCKING COOL,2025-09-15T18:44:13Z,2025-09-15T18:44:13Z,0,0,,False,YOURE SO FUCKING COOL,joy,0.4351
UgzCx02NMiCSkostjG94AaABAg,_pO7BRNdJdc,,,,@HorseradishEnthusiast24,UCWzt7tSrQ7aFexicbtIZtAg,Prertty sure YouTube recently changed the algorithm to show more channels with lower subscriber counts. <br>I&#39;m glad they did.,2025-09-15T17:35:50Z,2025-09-15T17:35:50Z,0,0,,False,Prertty sure YouTube recently changed the algorithm to show more channels with lower subscriber counts. <br>I&#39;m glad they did.,anticipation,0.4284
UgwxaTz75KniOZk4CLF4AaABAg,_pO7BRNdJdc,,,,@montyzuma808,UC3LRTlKxFzs92oPUVvlj0Zg,Incredible. Im genuinely thankful. Cheers,2025-09-15T16:51:19Z,2025-09-15T16:51:19Z,0,1,,False,Incredible. Im genuinely thankful. Cheers,joy,0.7943
UgzVc2ysB4Ry68CwkcN4AaABAg,_pO7BRNdJdc,,,,@sndsunderstagel3114,UCAylaAqkUdovvvhl8upB5oA,What&#39;s your OF?,2025-09-15T16:24:04Z,2025-09-15T16:24:04Z,0,0,,False,What&#39;s your OF?,neutral,0.0
Ugzx3HOp-_MR_qUfDyJ4AaABAg,_pO7BRNdJdc,,,,@50mt,UCVJ2pFStcGYCgQMSYERR4KA,"Thanks, YouTube.<br>Thank you for the music!",2025-09-15T15:35:31Z,2025-09-15T15:35:31Z,0,0,,False,"Thanks, YouTube.<br>Thank you for the music!",joy,0.4926
UgyO1WExnDtgrKkyKcx4AaABAg,_pO7BRNdJdc,,,,@squogg,UCdJwiLz7AQQOEY1eMeMaYtQ,Unc is ready for the Chinese Century,2025-09-15T15:24:07Z,2025-09-15T15:24:07Z,0,0,,False,Unc is ready for the Chinese Century,anticipation,0.3612
UgzBRRp7uARaGkcig2B4AaABAg,_pO7BRNdJdc,,,,@kobinho1917,UCCLOsxKNTviboHcUPXYCCuw,Hel yeah brother,2025-09-15T14:53:25Z,2025-09-15T14:53:25Z,0,0,,False,Hel yeah brother,trust,0.296
UgxQeY-IcDvDDeLVNjh4AaABAg,_pO7BRNdJdc,,,,@LilyKittyCatto,UCUEnwcWcugxCbXxQb7zCtTA,This video would have caused pandemonium during the red scare 😹,2025-09-15T14:45:03Z,2025-09-15T14:45:03Z,0,0,,False,This video would have caused pandemonium during the red scare 😹,anger,-0.0772
UgyY6oSO9dIvpYZgYf94AaABAg,_pO7BRNdJdc,,,,@mattlatham5670,UCo3IAa53-ceV_qsdSOmQfAQ,Hell yeah my chigga,2025-09-15T13:50:56Z,2025-09-15T13:50:56Z,0,0,,False,Hell yeah my chigga,neutral,-0.5267
UgwpOoU5sCj1JilV-E54AaABAg,_pO7BRNdJdc,,,,@2polev355,UCSzF-1x0c60CuovwnlBjMJQ,"Yes, Youtube. I am interested.",2025-09-15T12:03:16Z,2025-09-15T12:03:16Z,0,0,,False,"Yes, Youtube. I am interested.",disgust,0.6597
UgzYKm4d7odayMGNyup4AaABAg,_pO7BRNdJdc,,,,@Knitspook,UC-ZHT0ol75FX9DkgObDjLmQ,Hell yeah,2025-09-15T09:27:52Z,2025-09-15T09:27:52Z,0,0,,False,Hell yeah,neutral,-0.5267
UgxBylj16B5Agbc37u14AaABAg,_pO7BRNdJdc,,,,@Yesbutactuallyno788,UC_71MXpnzjxj6R9CF6E7TQQ,Average Chinese (according to Americans),2025-09-15T09:14:12Z,2025-09-15T09:14:12Z,1,0,,False,Average Chinese (according to Americans),neutral,0.0
Ugz0XJzbwSbHs4PqpUl4AaABAg,_pO7BRNdJdc,,,,@torrinfell,UCkeu8mutqZGrgqSFAL5IdhA,"Man, the algorithm&#39;s at the top of its game today. Nice song.",2025-09-15T08:53:17Z,2025-09-15T08:53:17Z,3,0,,False,"Man, the algorithm&#39;s at the top of its game today. Nice song.",anticipation,0.5574
Ugz9R34wtNi_UaZfgmt4AaABAg,_pO7BRNdJdc,,,,@enricosestini8125,UCATfjuI-lYh61fnVRZRI1Lg,Cool,2025-09-15T08:34:43Z,2025-09-15T08:34:43Z,0,0,,False,Cool,joy,0.3182
UgwDZI6O7IwZjseYz8p4AaABAg,_pO7BRNdJdc,,,,@Jaymaxair,UCzADpR8b2lWjU5PgrDfMd3g,"I do not understand what i just watched, i know that it is peak though.",2025-09-15T07:58:13Z,2025-09-15T07:58:13Z,0,0,,False,"I do not understand what i just watched, i know that it is peak though.",neutral,0.0
UgyNFPDBqWUBRfGhnVF4AaABAg,_pO7BRNdJdc,,,,@mrminecraftcubeable,UCCFxd8riBI3juiffuHY6Wfw,just saw a video of a Chinese violonist playing english songs so when this video got recommended to me it felt like a funny coincidence,2025-09-15T07:12:16Z,2025-09-15T07:13:56Z,0,0,,False,just saw a video of a Chinese violonist playing english songs so when this video got recommended to me it felt like a funny coincidence,surprise,0.7906
UgyVNXXX8hWAbhGuIBR4AaABAg,_pO7BRNdJdc,,,,@joesligo1516,UCKQzZs-ibZDHFqqCwmoijUA,?????????????????????????,2025-09-15T06:49:54Z,2025-09-15T06:49:54Z,0,0,,False,?????????????????????????,neutral,0.0
UgxYyCPE7MJgZ2GY3DZ4AaABAg,_pO7BRNdJdc,,,,@zhonghuaxiansheng,UCvWzn7RUylvAJdYLhIacQZg,"Well played, eh, literally speaking. 加油大叔，keep it up!",2025-09-15T05:56:03Z,2025-09-15T05:56:03Z,5,0,,False,"Well played, eh, literally speaking. 加油大叔，keep it up!",neutral,0.5848
Ugz5B0tpJWTlouuozJB4AaABAg,_pO7BRNdJdc,,,,@Wasabialt,UC2fFfNbEIUgQfGpJlKlmNkQ,Legend,2025-09-15T05:45:34Z,2025-09-15T05:45:34Z,0,0,,False,Legend,neutral,0.0
Ugzh13Gvj2aZxRQof_l4AaABAg,_pO7BRNdJdc,,,,@francissnowyhill4433,UCMwpZIZ1MkQKtrsh-hrl-Cw,Is there anything worse the combination of Divorce and Marxism?,2025-09-15T05:28:18Z,2025-09-15T05:28:18Z,0,0,,False,Is there anything worse the combination of Divorce and Marxism?,fear,-0.4767
UgwDurwg4jzyQM6bmjB4AaABAg,_pO7BRNdJdc,,,,@and9091,UCy4Jw5neDtDtd5Cke_mOphw,现在中国政府好像想和传统扯上关系，就好像几十年前他们没有想干掉所有和传统两个字沾边的东西一样。<br>不过你弹的很好，虽然我听不懂哈哈。,2025-09-15T05:23:51Z,2025-09-15T05:23:51Z,0,0,,False,现在中国政府好像想和传统扯上关系，就好像几十年前他们没有想干掉所有和传统两个字沾边的东西一样。<br>不过你弹的很好，虽然我听不懂哈哈。,neutral,0.0
Ugw-26eKrhJ34lgydPV4AaABAg,_pO7BRNdJdc,,,,@legobuilder9001,UCjMVkR2N_m8l8V8zRGsOLiw,My man needed the full fit to play this lol<br><br><br>This was really pretty great job,2025-09-15T05:12:59Z,2025-09-15T05:12:59Z,4,0,,False,My man needed the full fit to play this lol<br><br><br>This was really pretty great job,anticipation,0.9148
UgxTDLQRQx43mOhweoV4AaABAg,_pO7BRNdJdc,,,,@krona2894,UCu8PdpC5Hb6h_GMnOjBfUQg,Fire setup,2025-09-15T03:33:41Z,2025-09-15T03:33:41Z,0,0,,False,Fire setup,neutral,-0.34
UgxCM2cqdWukiRIhT3l4AaABAg,_pO7BRNdJdc,,,,@Splendisimo,UCTpMdi0LpKzgt2FNG6dspyQ,+9000 Social Credit,2025-09-15T01:50:07Z,2025-09-15T01:50:07Z,0,0,,False,+9000 Social Credit,neutral,0.3818
UgxGCIm5a0u9922j-Z54AaABAg,_pO7BRNdJdc,,,,@DotDotDot0272,UCdPHthufHc4SFJR9ZTPj3sA,All is good under the Kingdom of Heaven,2025-09-15T00:07:34Z,2025-09-15T00:07:34Z,1,0,,False,All is good under the Kingdom of Heaven,anticipation,0.7351
UgzNZ_yKeJtGAK4LHp54AaABAg,_pO7BRNdJdc,,,,@Sartiosos,UCQH6SMLfkeEfnakW7ehno0g,Nice,2025-09-14T23:17:25Z,2025-09-14T23:17:25Z,0,1,,False,Nice,joy,0.4215
UgzweFq-07NsaIMODbh4AaABAg,_pO7BRNdJdc,,,,@herzogvonosterreich3027,UCaDpDlrrWUrFoYMqW1bqUoA,I subscribed to you Last Night,2025-09-14T20:59:39Z,2025-09-14T20:59:39Z,1,1,,False,I subscribed to you Last Night,neutral,0.0
UgxKPBDmov4EwoTFvV94AaABAg,_pO7BRNdJdc,,,,@ChristianJiang,UCETWbTkW_mn8XlYVHdkiv3w,哇！弹得比中国人还好！,2025-09-14T20:41:19Z,2025-09-14T20:41:19Z,1,1,,False,哇！弹得比中国人还好！,neutral,0.0
UgwdfxGnKTj2yLi-Z8N4AaABAg,_pO7BRNdJdc,,,,@luluwuiza,UC9bmfYPW_7rd5LjdFlk1oig,Uncle Jon looks so cute while playing this song. The clothing also suits him well!,2025-09-14T20:24:34Z,2025-09-14T20:24:34Z,0,1,,False,Uncle Jon looks so cute while playing this song. The clothing also suits him well!,anger,0.8086
UgyfRV_mqhcMUdqkjxd4AaABAg,_pO7BRNdJdc,,,,@HawkeF1,UCRhxsTR-PZTyieFsyI3MARw,Cool guy,2025-09-14T19:40:21Z,2025-09-14T19:40:21Z,1,0,,False,Cool guy,joy,0.3182
Ugy2zHzxhRDgzaMwJKx4AaABAg,_pO7BRNdJdc,,,,@sidsef5384,UC2Lq7f2JiFCmObblLtK0MsA,Awesome,2025-09-14T18:30:49Z,2025-09-14T18:30:49Z,0,0,,False,Awesome,joy,0.6249
Ugxnn9WIq99Fn-s6c014AaABAg,_pO7BRNdJdc,,,,@grizwoldmayor6671,UCWPbvkz5wlbY7rFjhwkzXrw,Wonderfully played!,2025-09-14T18:04:54Z,2025-09-14T18:04:54Z,0,0,,False,Wonderfully played!,neutral,0.7644
Ugwxl6FLqDB5JedqUB54AaABAg,_pO7BRNdJdc,,,,@gahpaxwelo,UCIJT8khkYuNp5ZEVmxdqqZA,"Thank god almighty for showing me your beautiful channel, Mr. Peck. Have a wonderful day.",2025-09-14T17:50:58Z,2025-09-14T17:50:58Z,1,1,,False,"Thank god almighty for showing me your beautiful channel, Mr. Peck. Have a wonderful day.",joy,0.9042
UgxC0p4mQPOKwNppCCN4AaABAg,_pO7BRNdJdc,,,,@crayolacrayonsfingsuck,UC6P_eZMnol9SmmjdnpomwFw,this is so lovely sir,2025-09-14T16:45:23Z,2025-09-14T16:45:23Z,0,0,,False,this is so lovely sir,trust,0.7065
UgxRmbOWjIF9Hg2WLz94AaABAg,_pO7BRNdJdc,,,,@film57r7,UC5SvihKNn7gp3MKykxDmQKw,John peck vs John pork when?🙏🙏🙏,2025-09-14T16:16:54Z,2025-09-14T16:16:54Z,0,0,,False,John peck vs John pork when?🙏🙏🙏,anger,0.0
UgxbeN6rji0N8U-boX54AaABAg,_pO7BRNdJdc,,,,@Shilexxxxxx,UCIBed-YeMRw_wo3YKuiNM9Q,We plowed the yellow river valley and such,2025-09-14T16:14:56Z,2025-09-14T16:14:56Z,1,0,,False,We plowed the yellow river valley and such,neutral,0.0
Ugx587VCtcEcYR8JVxV4AaABAg,_pO7BRNdJdc,,,,@wrexus9585,UCwpzR7erE5CescMWQfaXgEA,"We of the Chinese-American community accept you as one of our own, Sir John Peck.",2025-09-14T15:38:58Z,2025-09-14T15:38:58Z,10,0,,False,"We of the Chinese-American community accept you as one of our own, Sir John Peck.",anger,0.3818
UgyEEP0OGgLj0kBNXWp4AaABAg,_pO7BRNdJdc,,,,@adutchman1403,UCOi1Sh42LaJJ0cgAJMCBhkA,Lovely tunes good sir,2025-09-14T14:13:25Z,2025-09-14T14:13:25Z,0,0,,False,Lovely tunes good sir,trust,0.7717
UgzVVAWHlQ1TpGHh2cJ4AaABAg,_pO7BRNdJdc,,,,@MrFirefox,UCbStorhLy_63yBNYFuG1Ysw,"Jokes about Chinese history and the algorithm aside, this is a nice piece of music and lovely instrument. 👍well played",2025-09-14T13:54:16Z,2025-09-14T13:54:16Z,2,1,,False,"Jokes about Chinese history and the algorithm aside, this is a nice piece of music and lovely instrument. 👍well played",joy,0.875
Ugw8ra95fMp641DM6g94AaABAg,_pO7BRNdJdc,,,,@ben-chan420,UCaHa_ZvpcTlocpkVLX3nx5w,"This is beautiful, thank you for sharing it with the world!",2025-09-14T13:47:17Z,2025-09-14T13:47:17Z,0,1,,False,"This is beautiful, thank you for sharing it with the world!",joy,0.8588
Ugx0QE6xOlU_WpMFzZp4AaABAg,_pO7BRNdJdc,,,,@BZK-.,UC2C7qL3-GlC7C1g6LjVbJPQ,"During my recent trip to china, i stopped by a restaurant whose gimmick is that the decor is fully themed around a romanticised old china (I believe the chain is called Nanking nights?). there were 2 masters playing traditional chinese music and i was blown away by the different note scales they used and the music also featured a lot of tuplets which i found very interesting.<br><br>It does sadden me that these masters seem to be reduced to being not much more than a novelty at a themed restaurant, but i guess it&#39;s better than the art dying out completely.",2025-09-14T13:44:02Z,2025-09-14T13:44:02Z,503,6,,False,"During my recent trip to china, i stopped by a restaurant whose gimmick is that the decor is fully themed around a romanticised old china (I believe the chain is called Nanking nights?). there were 2 masters playing traditional chinese music and i was blown away by the different note scales they used and the music also featured a lot of tuplets which i found very interesting.<br><br>It does sadden me that these masters seem to be reduced to being not much more than a novelty at a themed restaurant, but i guess it&#39;s better than the art dying out completely.",joy,0.497
UgwcCT1Ea1zGk9U8bul4AaABAg,_pO7BRNdJdc,,,,@trainstationpoop,UCu7woEDeWoTGYi05lzb8FgQ,i am glad i came across this video,2025-09-14T11:18:04Z,2025-09-14T11:18:04Z,0,0,,False,i am glad i came across this video,anticipation,0.4588
UgzqYE74TkUq7l17ccV4AaABAg,_pO7BRNdJdc,,,,@PerryPinkman,UCWTRt4Ew3DwnCMvjPrQe73w,"Jon Peck, our rivalry shall be grand!!!!!!!!!!!",2025-09-14T10:14:21Z,2025-09-14T10:14:21Z,0,0,,False,"Jon Peck, our rivalry shall be grand!!!!!!!!!!!",anger,0.6331
Ugze4rJdGE3VQGTSdHp4AaABAg,_pO7BRNdJdc,,,,@DangItshere,UC-ume9frIzc9Hz6kkc31ocQ,Alive internet theory,2025-09-14T09:50:37Z,2025-09-14T09:50:37Z,4203,14,,False,Alive internet theory,anticipation,0.3818
UgwLo9IIton1bYZLN8V4AaABAg,_pO7BRNdJdc,,,,@scheddoc,UCGES6M1Uam5hRdYIGVr8dGw,Beautiful,2025-09-14T08:51:58Z,2025-09-14T08:51:58Z,0,0,,False,Beautiful,neutral,0.5994
UgwYq9Z1aU_HYJd4Ov54AaABAg,_pO7BRNdJdc,,,,@cheesemanmaster,UCmBZnOQ0ZtM7wXayLb1viqQ,"lovely music, I wasn&#39;t expecting to see this in my recommended. very good",2025-09-14T06:50:53Z,2025-09-14T06:50:53Z,0,0,,False,"lovely music, I wasn&#39;t expecting to see this in my recommended. very good",anticipation,0.8313
UgzIlBB4e81MgFEBvrB4AaABAg,_pO7BRNdJdc,,,,@dragondark0001,UCbLQoqRxqZmvQCnqjFgKACQ,The sinicization has begun,2025-09-14T05:50:38Z,2025-09-14T05:50:38Z,1,0,,False,The sinicization has begun,anticipation,0.0
UgwzZCdVsZMcbabqsFV4AaABAg,_pO7BRNdJdc,,,,@g.k.g.k.,UCwHdf3Cokt11pDEQ_RuLtNQ,Lovely!,2025-09-14T04:51:48Z,2025-09-14T04:51:48Z,0,0,,False,Lovely!,neutral,0.6239
UgyZlR9srEimS8ZoPcl4AaABAg,_pO7BRNdJdc,,,,@arkaius1,UCtyGX1V1VT7tPnI-qd_2CvQ,legend,2025-09-14T04:07:20Z,2025-09-14T04:07:20Z,2,0,,False,legend,neutral,0.0
Ugzz4nrlFisKw7w_VK14AaABAg,_pO7BRNdJdc,,,,@theinternetofficer6594,UCKvimAzdMvfvimwStwZInmA,Honestly this song has become even more real with how normalized &quot;entertainment&quot; as gotten,2025-09-14T03:40:31Z,2025-09-14T03:40:31Z,0,0,,False,Honestly this song has become even more real with how normalized &quot;entertainment&quot; as gotten,trust,0.4588
UgzmAlSKE9XhEBkRQZB4AaABAg,_pO7BRNdJdc,,,,@Oblivitana,UCTMaKP8GHO_i880pz6KgprA,❤,2025-09-14T03:30:17Z,2025-09-14T03:30:17Z,0,0,,False,❤,neutral,0.6369
UgyNQAGxWdojuevRaRB4AaABAg,_pO7BRNdJdc,,,,@mharagal9919,UCx875RXlhD17ZbFxOAup6Wg,Oh that sounds delightful,2025-09-14T03:24:29Z,2025-09-14T03:24:29Z,1,0,,False,Oh that sounds delightful,anticipation,0.5859
UgzC0SdMV3ZSnzghAQB4AaABAg,_pO7BRNdJdc,,,,@qriofficial1769,UCSBuQflKiGkgszBbcqG9s5A,Beautiful instrument 🙏🙏,2025-09-14T01:48:17Z,2025-09-14T01:48:17Z,3,0,,False,Beautiful instrument 🙏🙏,neutral,0.5994
Ugyeok44SuHC-tjqUWx4AaABAg,_pO7BRNdJdc,,,,@MazHem,UC7v2bNSWA-c0O1bHW3qO9SQ,I hope LiLi liked it :),2025-09-14T01:28:28Z,2025-09-14T01:28:28Z,1,1,,False,I hope LiLi liked it :),anticipation,0.8271
UgycFv4qmHu0xKJFYs94AaABAg,_pO7BRNdJdc,,,,@majordetractor,UCc1WezWzrxrKEV65fmuSx-Q,Surrender the Dragonballs at once,2025-09-14T00:10:01Z,2025-09-14T00:10:01Z,0,0,,False,Surrender the Dragonballs at once,neutral,0.0
Ugwg2oa8Egct1savOH54AaABAg,_pO7BRNdJdc,,,,@artemis9012,UCWFfDrA7hEyK_zAz8V3Ofvg,Incredibly sweet for you to write a song for your friend in China!,2025-09-14T00:07:21Z,2025-09-14T00:07:21Z,54,0,,False,Incredibly sweet for you to write a song for your friend in China!,joy,0.7773
Ugy5N5ZV1B1S13p3yVV4AaABAg,_pO7BRNdJdc,,,,@craftynest3435,UCLqyHT1T8Fd_kwOUd5qEyoQ,This is what the internet was made for. Much love to you,2025-09-13T23:42:00Z,2025-09-13T23:42:00Z,218,1,,False,This is what the internet was made for. Much love to you,joy,0.6369
UgylYL8ak2lDmEwoQZN4AaABAg,_pO7BRNdJdc,,,,@jas3.14,UCDcIgnbxr4BnQcH8qPPzH5A,BRAVO!! WELL DONE!! BEAUTIFUL INSTRUMENT!! <br>d,2025-09-13T23:22:29Z,2025-09-13T23:22:29Z,0,1,,False,BRAVO!! WELL DONE!! BEAUTIFUL INSTRUMENT!! <br>d,joy,0.8636
